user_id,scroll count,mouse movement count,click count,User Record Count,Total Time,Total Distance,validation,Min Score Value,Max Score Value,bf _votes_ 1 _count,bf _votes_ 5 _count,bf _votes_ 3 _count,bs _votes_ 3 _count,miq _votes_ 3 _count,pgi _votes_ 4 _count,bs _votes_ 1 _count,bs _votes_ 4 _count,bs _votes_ 5 _count,miq _votes_ 1 _count,miq _votes_ 2 _count,miq _votes_ 4 _count,miq _votes_ 5 _count,pgi _votes_ 1 _count,pgi _votes_ 2 _count,pgi _votes_ 3 _count,pgi _votes_ 5 _count,pgi _votes_ 7 _count,bf _votes_ 4 _count,bf _votes_ 2 _count,bs _votes_ 2 _count,pgi _votes_ 6 _count,measure_width_covered,measure_height_covered,movesleft,movesright,no_horizontal_movement,perc_left_movement,perc_right_movement,perc_no_movement_x,movesup,movesdown,no_vertical_movement,perc_upwward_movement,perc_downward_movement,perc_no_movement_y,system,Max Speed,Avg Speed,Sd Speed,displacement,displacement_time,speed,speed_times,acceleration,acceleration_times,traj_step_angles,traj_heading,length,net_displacement
932,0,19480,1408,20888,329.791,173781.6954,0,1,7,6,8,8,1,20,16,1,1,0,10,10,15,11,1,8,13,17,4,11,9,1,25,56.49941038,61.51500938,3985,3820,13086,19.07519985,18.28538605,62.6394141,3315,4616,12960,15.86807716,22.09563927,62.03628357,pc,33.49201887,0.054199386,0.415569342,63.71789192,115.3157066,50.96717899,115.3157066,0,115.3157066,21.12214026,28.504861,38230.73515,430.3591523
934,155,10795,280,11230,930.063,135977.9319,1,1,7,17,12,6,0,6,10,1,2,0,0,3,32,25,0,0,2,28,13,4,3,1,31,116.5140625,98.25137363,4128,4182,2920,36.7586821,37.23953695,26.00178094,2903,5261,3066,25.85040071,46.8477293,27.30186999,pc,39.41263963,0.064982786,0.532809849,128.7357933,434.2900509,78.62324139,434.2900509,7.852412678,434.2826949,43.75447855,70.04111943,22786.23541,578.1764437
935,85,8121,288,8494,421.678,290498.671,1,3,7,0,12,8,1,22,18,0,2,1,0,0,32,12,0,0,0,35,5,22,0,0,26,48.5658858,54.28159341,3234,3211,2048,38.07841752,37.80760626,24.11397622,2485,4202,1806,29.25939009,49.47603909,21.26457082,pc,11.89492685,0.187639628,0.773591739,96.86950852,168.8414185,63.55543432,168.8414185,3.635686185,168.8327732,56.30066439,48.17566428,16661.55547,455.3789631
936,0,5007,132,5139,407.105,50016.88836,0,3,7,0,17,7,0,6,1,0,2,2,0,0,39,21,0,0,0,26,14,18,0,0,43,52.13125,34.31707317,2013,2034,1092,39.17104495,39.57968476,21.24927029,1961,1932,1246,38.15917494,37.59486281,24.24596225,pc,166.3809475,0.273054378,4.188398518,96.28164971,126.7386714,51.06861221,126.7386714,3.113953024,126.7066714,51.28229661,76.40831197,6739.71548,104.7377678
938,124,13268,246,13640,944.108,429786.9813,1,1,7,10,4,10,1,16,11,1,1,1,1,8,26,15,17,7,9,7,22,7,11,0,11,101.388125,69.25348837,5750,6006,1884,42.15542522,44.03225806,13.81231672,3673,4067,5900,26.92815249,29.81671554,43.25513196,pc,1334.451898,0.424838147,11.88853238,191.7564569,437.2015494,82.08349536,437.2015494,21.32121211,437.1909454,50.64191087,-27.55260274,38734.8043,406.6017708
946,669,20648,309,21626,777.787,292424.9978,1,1,7,14,2,7,1,12,5,2,0,0,2,9,24,19,38,6,9,12,3,13,6,1,11,262.5812592,129.7252366,8247,7437,5942,38.13465273,34.38916119,27.47618607,7219,6357,8050,33.38111532,29.39517248,37.2237122,pc,5.390358959,0.02891578,0.14198391,161.8743354,293.2660897,107.0361505,293.2660897,16.12841129,293.2578119,25.08677488,60.9281877,37878.59449,378.695128
949,44,19897,240,20181,527.384,233948.4905,1,1,6,0,0,5,0,31,30,0,1,0,33,1,1,0,52,0,0,0,0,20,17,3,2,50.022694,44.77734375,8134,5736,6311,40.3052376,28.4227739,31.2719885,4792,7042,8347,23.74510678,34.89420742,41.36068579,pc,13.51502027,0.057070046,0.350225792,165.7013622,250.6299947,89.74548,250.6299947,5.613113964,250.622709,50.92654608,58.75001821,31317.55746,401.3290421
953,666,10707,280,11653,475.499,62748.25756,1,1,7,16,13,10,2,8,1,0,1,1,24,2,2,30,32,38,2,5,3,2,1,0,3,205.8570128,117.853013,3712,3512,4429,31.85445808,30.13816185,38.00738007,3840,4627,3186,32.95288767,39.70651334,27.34059899,pc,30.30304342,0.047745511,0.412269977,108.8781807,209.2471303,54.73830379,209.2471303,9.849314117,209.2335977,50.06665372,30.15272317,10016.79263,246.6779277
955,131,10861,264,11256,473.873,270258.846,1,2,7,0,0,19,1,24,17,0,1,1,0,4,33,5,0,1,3,31,5,11,12,1,27,104.8462665,93.75961538,3786,4132,3338,33.63539446,36.70931059,29.65529495,3129,4948,3179,27.79850746,43.95877754,28.242715,pc,202.4667477,0.734818827,6.827325281,88.64031264,198.073462,60.54175084,198.073462,2.510133442,198.0641981,53.5249154,34.52028088,17462.14159,470.7706448
958,38,9982,259,10279,867.139,143273.3424,1,1,7,10,7,6,1,11,12,2,1,0,10,9,14,22,39,4,4,3,19,11,8,0,3,53.18402778,47.85175879,3605,3314,3360,35.07150501,32.24049032,32.68800467,2279,3717,4283,22.17141745,36.16110517,41.66747738,pc,8.478664655,0.048257088,0.284082354,180.1737882,343.2680454,86.78705906,343.2680454,12.51815663,343.2611111,41.90529845,8.450293502,35674.41007,428.2289107
959,47,11942,257,12246,632.749,152434.8084,1,1,7,13,13,9,0,18,35,0,2,2,0,4,9,35,0,2,11,25,2,4,3,0,9,49.00146413,48.69505495,3800,4370,4076,31.03054058,35.68512167,33.28433774,2334,5720,4192,19.05928466,46.70912951,34.23158582,pc,57.87506648,0.099997675,1.344171832,108.581611,299.0176598,43.74639215,299.0176598,-7.966927044,298.9752943,41.57952077,76.98408408,21390.57738,491.3501806
962,13,32644,1248,33905,316.155,445036.7041,0,1,7,10,5,10,2,18,26,1,0,0,5,22,18,3,1,7,19,15,3,9,8,1,13,56.80875,62.60804598,6555,7140,20212,19.33229127,21.05759873,59.61011001,4075,7818,22014,12.01816734,23.05718583,64.92464683,pc,69.03128949,0.128569555,0.823101682,54.4834522,150.1773499,38.83107928,150.1773499,0,150.1773499,23.12344176,27.96696872,39228.08558,412.2487113
964,3734,240,240,4214,570.14,46704.69238,1,1,7,2,3,20,2,36,15,0,2,0,0,14,16,0,5,9,20,11,8,8,9,0,16,85.45277778,372.4905224,147,168,3899,3.488372093,3.986710963,92.52491694,2289,1685,240,54.31893688,39.98576175,5.695301376,pc,4.159369134,0.031497743,0.183753606,238.2968868,281.9221551,206.4994059,281.9221551,124.9777232,281.9138663,84.10569218,54.92181299,44561.51782,28.63564213
967,250,1862,58,2170,174.437,26199.05814,0,1,7,1,0,17,1,23,12,0,0,0,7,29,7,0,0,42,25,3,1,6,18,3,1,80.48490393,60.26041655,863,809,498,39.76958525,37.28110599,22.94930876,944,863,363,43.50230415,39.76958525,16.7281106,pc,19.54637413,0.220460812,0.972704232,66.39628315,71.94966667,9.040054276,71.94966667,0.812141592,71.28300001,46.93407313,-2.430059597,995.9442472,358.8049609
968,0,14291,276,14567,328.004,128977.3333,1,2,7,0,4,15,2,25,9,0,0,0,0,4,37,0,0,2,0,30,2,12,11,2,41,22.76136364,30.00189394,4088,4910,5569,28.06343104,33.70632251,38.23024645,4458,6705,3404,30.60341869,46.028695,23.36788632,pc,11.40719629,0.088928159,0.37908273,107.1303376,146.0754059,64.72257613,146.0754059,1.620773828,146.0645412,52.53068352,60.41199416,18212.15739,468.4805225
970,93,12015,259,12367,723.921,114493.5204,1,3,7,0,11,4,0,2,3,0,4,0,0,0,34,30,0,0,0,12,25,27,0,0,44,81.39970717,93.37225275,4419,4698,3250,35.73219051,37.98819439,26.2796151,4504,4912,2951,36.41950352,39.71860597,23.86189052,pc,49.24399598,0.055149077,0.777404506,102.2643524,341.8082043,40.89702212,341.8082043,4.072822975,341.794917,70.30851978,31.31798705,18509.84779,493.9635614
971,228,50007,1599,51834,461.3,817231.1182,1,2,7,0,0,19,1,28,45,0,3,0,0,3,32,3,0,0,2,26,1,23,0,0,10,141.6689453,125.3320313,5996,6224,39619,11.56658115,12.00640444,76.42701441,6400,7335,38104,12.34591717,14.1495785,73.50450433,pc,1533.522775,0.54000494,15.94861095,30.01184045,202.1804637,21.12599038,202.1804637,0,202.1804637,12.10344282,30.27107077,26020.26567,360.072215
972,63,11289,277,11629,451.005,109930.7086,1,1,7,3,10,9,1,12,8,0,2,1,3,9,28,14,0,4,10,22,13,14,6,0,27,78.45973646,83.21565934,4525,4691,2413,38.91134233,40.33880815,20.74984951,2975,5284,3370,25.58259524,45.43812882,28.97927595,pc,112.0362087,0.156988115,1.835242749,108.83705,168.1066142,70.38359557,168.1066142,-21.55902147,168.1026034,51.57267721,65.55249496,20026.01721,457.0557953
974,40,8195,269,8504,356.36,195280.6094,1,3,7,0,10,11,1,16,9,0,2,1,0,0,35,15,0,0,0,30,13,21,0,0,32,39.76427526,49.32552083,3015,3377,2112,35.45390405,39.71072437,24.83537159,2788,4301,1415,32.78457197,50.57619944,16.6392286,pc,16.69730855,0.138465601,0.65712073,88.97544728,188.4046685,69.96755244,188.4046685,7.499385367,188.3993628,56.69424445,54.01401229,17172.26133,527.4864927
982,102,8115,243,8460,305.08,59357.79814,0,1,6,5,5,11,1,20,35,0,2,0,0,19,24,3,0,1,8,31,0,9,12,1,9,59.19472914,60.73489011,2593,3137,2730,30.6501182,37.08037825,32.26950355,2203,4255,2002,26.04018913,50.29550827,23.6643026,pc,50.47696124,0.096402128,1.015098158,97.39227813,141.4416358,70.95291945,141.4416358,-1.258744253,141.4329782,54.81879945,46.87460522,17920.17918,474.554528
989,450,39771,2286,42507,228.272,485975.4591,1,3,6,0,8,13,0,18,21,0,2,2,0,0,34,14,0,0,0,41,0,21,0,0,22,209.6120059,220.0975275,5144,4593,32778,12.09925909,10.80324591,77.097495,4832,6342,31341,11.36540045,14.91708809,73.71751147,pc,69.60695528,0.179456729,1.039551288,31.74504488,102.3059945,31.41280964,102.3059945,0,102.3059945,19.38053781,25.89172938,51998.38352,491.9552825
990,3725,225375,11200,240300,287.003,3599579.291,1,2,7,0,1,17,2,32,1,0,2,0,0,1,33,0,0,1,0,42,1,24,0,0,39,648.5871157,481.5122401,17634,15265,207425,7.337594248,6.35184168,86.31056407,16049,19305,204970,6.678067942,8.032905577,85.28902648,pc,510.4850411,0.204317907,2.883699125,18.93685931,128.7593133,15.17354591,128.7593133,0,128.7593133,10.26912562,12.07272014,78587.96615,505.0089108
993,41,6432,248,6721,231.368,109319.8936,1,3,7,0,11,10,0,6,4,0,2,2,0,0,35,25,0,0,0,27,15,21,0,0,38,51.94582723,60.84203297,2286,2423,2012,34.01279571,36.05118286,29.93602143,3120,2131,1470,46.42166344,31.70659128,21.87174528,pc,21.59883788,0.201310192,1.067885608,92.02428319,95.63584997,94.63333629,95.63584997,-4.417807701,95.63349997,52.40916593,35.0952209,18404.85664,402.039799
994,4,2356,66,2427,136.657,41949.88389,0,2,5,0,0,8,2,11,8,0,0,0,0,46,8,1,0,59,11,6,0,4,30,2,0,31.405625,32.46744186,1156,870,401,47.63081994,35.84672435,16.52245571,963,1006,458,39.67861557,41.45035023,18.8710342,pc,169.3191521,0.949236154,6.572001926,181.1618799,68.97011426,70.70736967,68.97011426,9.623441826,68.6715714,63.91701591,19.40131938,6340.665798,366.0723972
995,58,5829,241,6128,214.713,63429.27691,1,4,7,0,20,0,0,0,1,0,2,2,0,0,33,33,0,0,0,0,42,22,0,0,41,67.43265007,60.94917582,2466,2103,1559,40.24151436,34.31788512,25.44060052,1319,3558,1251,21.52415144,58.0613577,20.41449086,pc,775.8467428,0.717693698,13.6874805,98.29800381,95.85092003,87.88393226,95.85092003,1.16109936,95.84740003,56.26250355,48.05685061,17202.15067,457.3510687
997,14,1059,35,1108,281.788,5733.34582,1,1,7,5,8,8,1,13,7,0,2,1,0,1,30,22,0,0,0,25,12,15,6,0,40,10.12792969,8.424119241,397,435,276,35.83032491,39.2599278,24.90974729,282,549,277,25.45126354,49.54873646,25,pc,2.535287803,0.120934298,0.263709577,107.0182186,39.4302501,84.67292624,39.4302501,31.04917596,39.35875009,58.60834965,41.90171892,2140.364373,70.21395873
999,51,7178,172,7401,188.638,137696.6,0,1,5,0,0,5,1,12,0,0,0,0,1,50,3,0,0,71,9,4,0,4,33,3,0,67.709375,71.70882353,1392,1655,4356,18.8031879,22.3558017,58.8410104,1713,1367,4323,23.13926786,18.46548696,58.39524517,pc,104.0537657,0.329374616,2.68899512,54.15918935,75.76221616,11.08650542,75.76221616,0,75.76221616,32.63802767,8.288695847,4007.780012,87.32124598
1001,30,2434,50,2514,299.496,45719.35276,1,1,5,0,0,8,2,13,2,0,0,0,1,50,2,0,1,66,14,1,0,0,34,2,0,35.94729136,45.54807692,1039,972,503,41.32856006,38.66348449,20.00795545,1043,1086,385,41.48766905,43.19809069,15.31424025,pc,15.83565786,0.129262391,0.73241949,176.4100222,132.1961501,30.05262496,132.1961501,3.448621108,131.8204,57.23228369,-10.63892021,3528.200443,79
1006,15,8316,254,8585,633.423,201470.365,1,1,7,15,11,6,0,29,16,1,1,1,0,11,15,11,4,3,10,22,17,8,2,1,12,38.13030747,41.77994792,3076,3047,2462,35.82993593,35.49213745,28.67792662,2126,3684,2775,24.76412347,42.91205591,32.32382062,pc,35.97121008,0.109695257,0.728389057,113.0274996,382.0120102,59.91593177,382.0120102,-6.05398255,382.0066564,49.7587679,21.42268431,22040.36243,468.2734244
1007,32,14148,252,14432,887.833,280287.7822,1,1,7,18,20,3,1,21,44,0,1,2,2,2,17,24,2,2,6,2,22,1,0,0,6,54.75763889,53.28837209,5770,4683,3979,39.98059867,32.44872506,27.57067627,3787,5760,4885,26.24029933,39.9113082,33.84839246,pc,38.76988001,0.054525288,0.528590457,120.4375138,493.1073108,39.56654508,493.1073108,1.163603091,493.0857088,48.31690023,66.80797282,24810.12784,559.3299563
1008,41,8445,258,8744,459.222,194049.1663,1,3,7,0,11,9,1,17,5,0,2,1,0,0,32,17,0,0,0,27,16,22,0,0,36,34.57027818,43.36401099,3065,3137,2542,35.0526075,35.87602928,29.07136322,2486,4450,1808,28.43092406,50.89204026,20.67703568,pc,34.44698953,0.184128978,1.115112071,93.89305526,177.4344922,70.41678253,177.4344922,4.93850956,177.4280786,58.33530998,52.81302359,17933.57355,432.2614949
1011,98,6476,180,6754,177.375,127603.9476,0,1,5,0,0,9,0,9,1,0,0,0,1,53,3,0,0,80,2,1,0,2,31,4,0,70.22474378,70.64835165,1382,1464,3911,20.4528637,21.66642001,57.88071629,1436,1276,4045,21.25203493,18.88412017,59.8638449,pc,547.6391802,0.941260661,12.68432628,55.30933851,10.88566654,13.64364813,10.88566654,0,10.88566654,26.04703002,-5.513682168,4314.128404,76.84399781
1015,60,5769,247,6076,238.993,106011.1257,0,3,7,0,12,9,1,11,2,0,2,1,0,0,34,21,0,0,0,30,11,21,0,0,41,65.50366032,64.9010989,1985,2378,1713,32.66951942,39.13759052,28.19289006,2793,1940,1343,45.96774194,31.92890059,22.10335747,pc,60.80724305,0.247143836,1.591892973,99.43640636,90.57297738,98.44387352,90.57297738,-0.694329387,90.56777964,58.78834107,48.12896391,17600.24393,494.3086081
1017,189,17784,495,18468,127.95,221253.7743,0,1,4,2,0,9,1,14,6,0,0,0,0,51,1,0,0,71,7,0,0,3,28,3,0,100.3096633,103.4010989,2456,2478,13542,13.29292055,13.41199394,73.29508552,2438,2241,13797,13.19549686,12.12924876,74.67525438,pc,1316.541005,0.659032047,12.96080362,29.53633101,40.05807991,13.18637495,40.05807991,0,40.05807991,14.72356759,19.08905725,6645.674476,108.1896483
1019,42,10254,322,10618,585.462,152320.1372,1,1,7,15,2,1,2,7,7,0,1,0,0,3,49,7,9,10,1,36,1,16,8,1,20,67.42166911,68.18543956,3742,3790,3086,35.24204182,35.69410435,29.06385383,3080,4056,3482,29.00734602,38.19928423,32.79336975,pc,46.11613292,0.078375302,0.739657713,110.9567759,287.8014167,42.64107699,287.8014167,4.242686095,287.7928334,36.13433044,53.02439739,19972.21966,167.3559082
1020,51,1854,42,1947,136.695,80127.93568,0,2,7,0,0,17,2,24,3,0,1,0,0,33,8,1,0,42,34,2,1,4,21,1,2,30.67715959,32.54395604,738,806,403,37.90446841,41.39702106,20.69851053,795,827,325,40.83204931,42.47560349,16.6923472,pc,51.03302858,1.374344418,5.672493557,56.60881054,51.3069444,8.729222949,51.3069444,-0.012849039,50.97277774,51.97598951,8.293089852,1018.95859,96.56603958
1022,188,15218,536,15942,269.743,358866.6319,0,1,7,1,10,13,1,16,11,0,2,1,0,3,27,20,0,0,3,20,21,13,5,0,29,90.12737921,86.49587912,2939,2885,10121,18.43211038,18.09344622,63.4744434,2557,3445,9943,16.03637504,21.60551897,62.35810599,pc,429.1642616,0.947606939,13.77305333,48.82621397,123.7337988,34.87992121,123.7337988,0,123.7337988,27.87969612,33.55578891,17968.04674,208.540164
1024,65,3315,67,3447,192.716,79898.63471,0,1,6,1,0,19,2,37,13,0,2,0,0,20,9,0,0,7,41,16,0,9,13,0,7,65.65080527,51.2967033,1488,1400,559,43.16797215,40.61502756,16.21700029,1076,1540,831,31.21554975,44.67653032,24.10791993,pc,135.8318287,1.289874345,9.967259516,115.1983526,68.03293546,43.17728885,68.03293546,6.17293381,68.01796772,60.06145123,8.011633197,3571.14893,155.5892027
1025,51,6426,274,6751,206.316,145158.6588,0,1,7,0,15,5,1,17,4,0,2,1,0,1,34,14,7,17,3,11,15,22,0,0,27,53.6625183,54.49725275,2230,2637,1884,33.03214339,39.06087987,27.90697674,2101,3212,1438,31.12131536,47.57813657,21.30054807,pc,667.444777,1.436999239,24.54368691,91.531159,103.0873883,85.95546925,103.0873883,4.246676257,103.0845177,58.04471448,22.42143226,15560.29703,367.8505131
1027,42,9215,269,9526,468.483,204912.4005,1,1,7,1,4,12,1,17,28,0,2,1,3,10,30,6,2,6,20,17,2,11,14,0,9,68.81039531,61.50686813,3924,3389,2213,41.19252572,35.57631745,23.23115683,3663,2771,3092,38.45265589,29.08880957,32.45853454,pc,30.889979,0.228557862,1.637689127,114.0064137,231.6059727,70.06387108,231.6059727,9.891762574,231.6021749,51.50217473,70.03079531,20863.1737,351.8991333
1029,29,6351,237,6617,202.273,125730.5107,1,1,7,1,6,16,1,24,21,0,1,2,0,9,24,9,4,5,11,24,5,14,5,0,14,30.09930556,38.29418605,2264,2412,1941,34.21490101,36.45156415,29.33353483,2548,2378,1691,38.50687623,35.93773613,25.55538764,pc,38.71057077,0.383338011,1.96509853,93.61031876,95.20469894,94.76718347,95.20469894,-5.170579861,95.20074195,56.81427704,51.11588374,17411.51929,495.7065664
1033,40,6300,254,6594,253.905,108919.7478,1,2,7,0,0,20,2,31,2,0,2,0,0,1,34,0,0,0,0,18,24,20,2,0,40,59.6625,70.07894737,2648,2412,1534,40.15771914,36.57870792,23.26357295,1860,3217,1517,28.20746133,48.78677586,23.00576281,pc,25.95090021,0.249602569,1.469815277,102.3919855,122.4500952,94.61415643,122.4500952,1.925293712,122.4466613,60.3034704,66.95352648,19352.08527,461.3816208
1043,8,2141,46,2195,157.54,12076.6524,0,2,5,0,0,5,1,15,4,0,0,1,0,49,2,0,0,62,17,1,0,4,33,2,0,25.0966325,30.26098901,805,914,475,36.69097539,41.65907019,21.64995442,1066,697,431,48.58705561,31.76845943,19.64448496,pc,152.7983193,0.32068597,4.731442092,71.72314261,69.38066663,10.74977918,69.38066663,-0.146334797,69.00205551,46.22059507,14.80480474,1291.016567,80.23091673
1046,102,7927,256,8285,276.81,129234.9121,1,3,7,0,10,7,1,5,2,0,2,1,0,0,41,20,0,0,0,17,18,25,0,0,47,97.59667969,82.23076923,2888,2960,2437,34.85817743,35.72721786,29.41460471,3205,3259,1821,38.68436934,39.33614967,21.97948099,pc,78.30394328,0.24025017,1.711841144,87.06762578,137.126802,82.91625594,137.126802,5.872279364,137.1203422,61.0154262,29.27583372,16281.64602,349.2849839
1047,95,7872,238,8205,854.703,154470.2405,1,1,7,3,5,13,1,19,20,0,1,0,9,16,13,9,5,10,13,16,6,10,11,2,14,79.83821376,73.39972527,2804,3285,2116,34.17428397,40.03656307,25.78915296,2328,4137,1740,28.37294333,50.42047532,21.20658135,pc,146.6147352,0.374217652,3.177966163,91.87982653,247.354829,86.95476298,247.354829,0.772597156,247.3523005,53.59202243,69.97814885,17732.80652,569.7718842
1049,26,4595,239,4860,214.766,118986.3012,1,2,7,0,8,17,1,32,16,0,2,1,0,1,28,5,0,0,0,40,4,17,0,0,24,46.97222222,52.10348837,1611,1482,1767,33.14814815,30.49382716,36.35802469,1739,2094,1027,35.781893,43.08641975,21.13168724,pc,35.90363048,0.444803897,2.240362063,102.9492685,95.55103432,90.99777385,95.55103432,-8.913652482,95.54778861,65.31413511,68.99761505,18016.12199,416.9436413
1051,54,8241,384,8679,323.119,151229.077,1,3,7,0,4,7,2,6,0,0,2,0,0,0,50,10,0,0,0,29,3,31,0,0,52,66.61786237,79.98351648,3064,2949,2666,35.30360641,33.97856896,30.71782463,3131,3499,2049,36.07558474,40.31570457,23.60871068,pc,77.01351656,0.214701008,1.798217823,98.11882183,137.0458049,79.09769141,137.0458049,14.3399263,137.0392744,58.10541466,56.42188572,16091.48678,473.2377838
1071,77,8417,283,8777,322.462,198991.2759,1,2,7,0,10,12,1,19,1,0,2,1,0,1,25,21,0,0,0,20,32,14,6,0,31,122.0507813,105.1222527,3149,3363,2265,35.8778626,38.31605332,25.80608408,2617,4263,1897,29.81656602,48.57012647,21.61330751,pc,58.73940611,0.194916183,1.246511162,96.77117656,168.5774427,81.02419558,168.5774427,3.824299812,168.5663854,54.28862198,53.87356189,18580.0659,350.7035785
1073,52,5978,253,6283,218.966,158307.685,0,4,7,0,22,0,0,0,1,0,2,2,0,0,33,33,0,0,0,0,40,20,0,0,43,50.92972182,58.76422764,2510,2001,1772,39.94906892,31.84784339,28.2030877,1476,3495,1312,23.49196244,55.62629317,20.88174439,pc,27.80005807,0.36151295,1.689677047,99.41638992,98.03064275,84.4452874,98.03064275,-3.299325019,98.02686253,54.05361402,60.61665701,18093.78296,438.041094
1077,481,41120,1104,42705,396.081,711070.6493,0,2,7,0,2,24,2,34,19,0,2,0,0,9,22,1,0,0,3,34,1,14,2,0,27,183.6777778,385.6456212,4595,4384,33740,10.75633793,10.26241251,78.98124956,3699,4684,34336,8.658910555,10.96467614,80.37641331,pc,736.105514,0.618495012,14.06337327,14.35037031,110.395,1.899185281,110.395,0,110.395,12.2439527,-5.984336642,4132.906649,81.85963596
1082,0,3271,56,3327,460.17,26654.9775,0,1,7,1,17,2,0,7,7,0,2,2,0,0,42,17,3,2,5,21,13,22,0,0,33,35.2859375,24.87597656,1401,1316,610,42.11000902,39.55515479,18.33483619,1381,1363,583,41.50886685,40.96783889,17.52329426,pc,20.78987567,0.124728983,0.988738236,119.8428467,132.8913333,51.12739478,132.8913333,24.54576906,125.56075,31.66107329,32.25259954,1438.11416,261.2221277
1089,50,7328,248,7626,372.17,175905.7856,1,2,7,0,7,14,2,19,17,0,2,0,0,1,32,14,0,0,3,29,6,19,2,0,29,68.97877013,61.03434066,2481,2708,2437,32.53343824,35.51009704,31.95646473,2087,3990,1549,27.3669027,52.32100708,20.31209022,pc,36.35343664,0.165560593,0.901666374,99.42446069,186.8078031,76.9919933,186.8078031,2.244578116,186.8030777,51.94453319,69.94990703,19188.92091,512.4890243
1096,37,6029,252,6318,267.673,117640.8555,1,3,7,0,15,6,0,8,2,0,2,2,0,0,32,26,0,0,0,22,16,21,0,0,44,61.51464129,59.91071429,2286,2272,1760,36.18233618,35.96074707,27.85691675,2921,2077,1320,46.23298512,32.87432732,20.89268756,pc,73.15456354,0.503095607,2.934719402,96.7140357,106.4538177,97.15363896,106.4538177,2.203216161,106.4512155,59.62148148,50.71909672,17505.24046,481.9979253
1101,27,6268,241,6536,312.888,70060.6595,0,1,6,4,0,17,2,64,55,0,0,0,0,0,2,0,0,0,0,25,0,9,12,2,4,49.30339138,54.96529284,2126,1770,2640,32.52753978,27.08078335,40.39167687,1927,3165,1444,29.48286414,48.42411261,22.09302326,pc,3068.868557,0.827397897,42.13083583,98.64485492,152.4297253,82.95861702,152.4297253,-7.438856396,152.4239231,56.51328292,67.91475426,17953.36359,385.5930497
1103,80,8522,293,8895,311.111,200746.8357,0,3,7,0,1,18,2,23,3,0,2,0,0,0,37,6,0,0,0,31,9,23,0,0,41,65.39458272,64.43818681,3006,3068,2821,33.79426644,34.49128724,31.71444632,2905,3810,2180,32.65879708,42.83305228,24.50815065,pc,368.8579642,0.36267039,5.008004447,101.9396995,132.1877924,65.37106893,132.1877924,3.605050858,132.1623899,61.61951334,62.85579248,16208.41221,502.9135115
1104,60,8272,247,8579,550.112,292335.4662,0,1,7,7,5,11,0,18,22,0,2,0,0,13,21,14,1,11,15,21,4,8,11,2,10,37.56911765,49.96153846,3114,3289,2176,36.29793682,38.33780161,25.36426157,2545,3897,2137,29.66546218,45.42487469,24.90966313,pc,49.28635179,0.319168132,1.750027631,94.79061132,249.3774428,50.72537248,249.3774428,0.469388034,249.3721511,46.87456646,55.10879729,18199.79737,497.936743
1105,90,13679,380,14149,603.298,200041.9439,1,1,7,21,21,0,0,1,14,1,0,3,11,2,27,25,7,2,4,15,22,0,0,0,20,68.50878477,72.54557292,4852,5183,4114,34.29217613,36.63156407,29.07625981,3065,6405,4679,21.66230829,45.26821684,33.06947487,pc,21.19805324,0.057180615,0.394728066,152.8031278,272.6360478,90.18060469,272.6360478,11.60816868,272.6298516,40.17596753,57.86658967,31935.8537,255.1254593
1108,156,18950,319,19425,757.313,644648.9135,1,1,7,9,2,14,3,22,28,0,0,0,8,28,8,0,1,16,23,10,2,2,15,1,4,100.7306003,82.92994505,6998,8652,3775,36.02574003,44.54054054,19.43371943,4887,6778,7760,25.15830116,34.89317889,39.94851995,pc,1037.740296,0.358407748,10.559569,98.87788034,371.1410892,43.97933752,371.1410892,-84.37401278,371.1339556,43.51952811,68.70451367,24422.83644,409.121009
1110,63,6646,241,6950,231.31,126205.6788,0,3,7,0,12,10,0,9,10,0,2,2,0,0,36,21,0,0,0,26,18,20,0,0,30,45.35285505,49.59065934,2751,2052,2147,39.58273381,29.52517986,30.89208633,1792,3465,1693,25.78417266,49.85611511,24.35971223,pc,17.79264319,0.184642064,0.974703165,93.21275213,92.12199997,91.06104427,92.12199997,-1.36757009,92.11832628,53.8265887,67.91029477,17710.4229,380.1486551
1111,41,6118,228,6388,244.73,111459.4362,0,4,7,0,21,0,0,0,0,0,2,2,0,0,28,38,0,0,0,0,42,21,0,0,42,48.50625,60.84302326,2902,1668,1818,45.42892924,26.11145899,28.45961177,2575,2312,1501,40.30995617,36.19286162,23.49718222,pc,25.80837004,0.145910659,0.82077922,92.13288971,91.43183336,90.4192019,91.43183336,-9.400428491,91.42800523,54.21519863,61.39179343,17689.51482,448.5755232
1112,78,8224,237,8539,360.597,166938.3731,1,1,7,1,3,14,2,28,20,0,2,0,2,12,24,0,0,0,1,34,4,20,4,0,25,76.76500732,90.00961538,2846,3417,2276,33.32942968,40.01639536,26.65417496,2707,3985,1847,31.7016044,46.66822813,21.63016747,pc,194.2133537,0.440822763,4.304188858,100.767281,112.0788738,93.15141311,112.0788738,0.922079314,112.0760948,61.68334341,62.18158423,19145.78338,540.5645197
