,user_id,direction_list
522,1670,"['WW 0.0 , SE 17.0 , SE 9.0 , SW 23.0 , SE 13.0 , SW 9.0 , SW 8.0 , SE 13.0 , PageChange SE 9.0 , SW 13.0 , SE 7.0 , SE 7.0 , SS 6.0 , SE 17.0 , SW 9.0 , SE 12.0 , SW 18.0 , PageChange SW 16.0 , SE 9.0 , SW 9.0 , NW 5.0 , SE 17.0 , SW 9.0 , SE 9.0 , SE 8.0 , SW 22.0 , SE 6.0 , PageChange SE 9.0 , SW 7.0 , SE 9.0 , SW 13.0 , SW 7.0 , SE 16.0 , SE 7.0 , SW 12.0 , SE 16.0 , SW 21.0 , PageChange SE 11.0 , WW 5.0 , SW 12.0 , SE 17.0 , SE 9.0 , NW 20.0 , SW 10.0 , SE 9.0 , SE 8.0 , SE 19.0 , NW 4.0 , NE 38.0 , SE 6.0 , SE 8.0 , SS 6.0 , NW 6.0 , SE 8.0 , SE 8.0 , SW 10.0 , SE 12.0 , Nada PageChange SW 21.0 , SE 18.0 , SW 7.0 , SW 9.0 , SE 8.0 , SE 9.0 , SW 7.0 , SW 17.0 , NE 57.0 , NE 9.0 , SW 16.0 , SE 18.0 , SW 6.0 , SW 8.0 , SE 7.0 , SS 9.0 , SW 6.0 , SE 7.0 , SE 8.0 , PageChange SE 10.0 , SW 9.0 , SE 14.0 , SE 6.0 , SW 14.0 , SE 15.0 , NE 9.0 , PageChange SW 12.0 , SE 10.0 , SW 12.0 , SW 7.0 , SW 9.0 , SW 9.0 , SE 7.0 , SW 7.0 , SW 8.0 , PageChange SE 9.0 , SW 9.0 , SE 17.0 , SW 14.0 , SE 11.0 , SS 7.0 , SE 8.0 , SW 14.0 , NE 11.0 , SE 8.0 , PageChange SW 17.0 , SE 13.0 , NW 5.0 , SS 8.0 , SE 15.0 , SW 10.0 , SS 8.0 , PageChange SW 13.0 , SW 9.0 , SS 7.0 , SE 7.0 , SE 12.0 , SW 13.0 , SW 7.0 , NE 21.0 , NE 75.0 , SW 13.0 , SW 8.0 , SW 11.0 , NW 6.0 , SE 22.0 , NW 6.0 , SE 10.0 , SW 7.0 , SE 9.0 , PageChange SW 8.0 , SE 18.0 , SE 13.0 , SW 28.0 , SE 6.0 , SE 8.0 , SS 7.0 , SE 8.0 , SW 9.0 , NE 78.0 , NN 8.0 , SW 15.0 , NE 9.0 , NW 9.0 , NE 8.0 , NE 23.0 , NE 9.0 , SW 5.0 , NW 12.0 , PageChange SE 9.0 , SW 9.0 , SE 8.0 , NE 11.0 , SW 13.0 , SS 6.0 , SW 6.0 , SS 7.0 , SW 8.0 , SS 5.0 , NE 96.0 , SS 8.0 , SE 8.0 , SW 15.0 , SW 7.0 , SE 10.0 , SW 6.0 , SS 7.0 , SE 7.0 , PageChange NE 61.0 , SW 77.0 , NE 16.0 , EE 67.0 , SW 84.0 , NE 62.0 , SE 33.0 , SW 79.0 , NE 62.0 , SW 78.0 , NE 62.0 , SW 62.0 , NE 62.0 , SW 62.0 , SE 77.0 , SW 78.0 , NE 61.0 , SW 56.0 , EE 66.0 , PageChange NE 67.0 , SW 67.0 , SE 78.0 , SW 78.0 , SE 62.0 , SW 63.0 , NE 89.0 ,']"
523,1663,"['SE 16.0 , SE 7.0 , SW 18.0 , SE 21.0 , SW 8.0 , SW 8.0 , SW 10.0 , PageChange SE 16.0 , SW 17.0 , SE 9.0 , SW 8.0 , SE 7.0 , SE 23.0 , SW 12.0 , SW 18.0 , PageChange SW 15.0 , SE 8.0 , SW 12.0 , SE 16.0 , SE 16.0 , SW 18.0 , SE 7.0 , PageChange SE 17.0 , SW 5.0 , SW 21.0 , SE 7.0 , SE 10.0 , SE 12.0 , SW 7.0 , SE 8.0 , NW 43.0 , PageChange SS 6.0 , SE 12.0 , SW 7.0 , NW 17.0 , SE 10.0 , SE 10.0 , SW 7.0 , NW 20.0 , SW 7.0 , SE 9.0 , SE 8.0 , SW 7.0 , SW 10.0 , SE 8.0 , PageChange SE 9.0 , SW 17.0 , SE 8.0 , SE 8.0 , SW 8.0 , SW 8.0 , SE 8.0 , SW 10.0 , NW 59.0 , NE 8.0 , SE 15.0 , SE 9.0 , SW 8.0 , SW 10.0 , SE 10.0 , SE 9.0 , SW 15.0 , PageChange SE 10.0 , SE 7.0 , SW 8.0 , NW 7.0 , SE 14.0 , SW 10.0 , SE 8.0 , SE 9.0 , SW 8.0 , SW 9.0 , PageChange SE 8.0 , SW 59.0 , NE 12.0 , NW 8.0 , NW 6.0 , NW 10.0 , NE 10.0 , NN 7.0 , NW 9.0 , NE 12.0 , SW 19.0 , NE 9.0 , SW 14.0 , SE 11.0 , SW 8.0 , SW 10.0 , SE 11.0 , SW 8.0 , PageChange SE 7.0 , SW 9.0 , SW 8.0 , SE 8.0 , SS 7.0 , SW 11.0 , SE 7.0 , PageChange SE 9.0 , SW 8.0 , SE 15.0 , SE 9.0 , SW 8.0 , NW 6.0 , NE 66.0 , SE 7.0 , SW 8.0 , SE 9.0 , SE 9.0 , PageChange SE 7.0 , SE 15.0 , SE 63.0 , NW 69.0 , NE 58.0 , SE 14.0 , SE 14.0 , SE 8.0 , SW 9.0 , SE 10.0 , SE 8.0 , SW 73.0 , NW 6.0 , NE 10.0 , NW 14.0 , NE 9.0 , NW 7.0 , PageChange SE 9.0 , SW 7.0 , SW 18.0 , NE 9.0 , SE 14.0 , SW 14.0 , NE 8.0 , SW 17.0 , SE 73.0 , NW 13.0 , NE 12.0 , NW 12.0 , NE 9.0 , NN 7.0 , NE 8.0 , NW 13.0 , NE 8.0 , NE 10.0 , SW 67.0 , SE 62.0 , SW 58.0 , SE 9.0 , SW 8.0 , SW 9.0 , SW 8.0 , SE 9.0 , SE 9.0 , SE 8.0 , SE 64.0 , NW 9.0 , NW 8.0 , NE 10.0 , NW 9.0 , NW 14.0 , NW 8.0 , NW 8.0 , NW 53.0 , SW 15.0 , SE 63.0 , NE 23.0 ,']"
524,1669,"['SW 6.0 , SE 15.0 , SW 7.0 , SE 7.0 , SW 11.0 , SW 6.0 , SE 7.0 , PageChange SE 10.0 , SW 8.0 , SE 12.0 , SW 15.0 , SE 19.0 , SW 7.0 , SS 6.0 , SW 8.0 , PageChange SW 6.0 , SW 8.0 , SE 8.0 , SW 8.0 , SE 8.0 , SE 8.0 , SW 5.0 , SW 19.0 , SE 7.0 , PageChange SE 8.0 , SE 6.0 , SW 8.0 , SE 7.0 , SW 6.0 , SW 8.0 , SE 8.0 , SE 8.0 , SW 8.0 , NE 33.0 , NW 6.0 , SW 14.0 , NE 14.0 , SW 10.0 , SW 9.0 , SE 11.0 , NE 20.0 , SW 10.0 , SW 9.0 , SE 9.0 , NW 15.0 , SE 6.0 , SE 11.0 , SE 9.0 , PageChange SS 6.0 , SW 14.0 , SW 13.0 , SE 6.0 , SE 8.0 , SW 7.0 , SW 10.0 , PageChange SW 8.0 , SE 13.0 , SW 11.0 , SE 12.0 , SW 18.0 , SW 9.0 , SE 6.0 , SE 8.0 , NW 30.0 , PageChange SW 8.0 , SE 8.0 , SE 8.0 , SW 16.0 , SE 27.0 , NW 11.0 , NW 6.0 , NE 11.0 , PageChange SW 62.0 , NE 12.0 , NW 11.0 , NE 8.0 , NE 7.0 , NE 10.0 , NE 7.0 , NE 8.0 , NW 14.0 , NE 11.0 , SW 13.0 , SE 10.0 , SE 7.0 , SW 8.0 , SE 12.0 , SE 20.0 , SW 11.0 , NE 17.0 , PageChange SW 8.0 , SE 8.0 , SW 8.0 , SE 11.0 , SW 10.0 , SE 7.0 , SW 11.0 , PageChange SE 45.0 , SW 45.0 , SE 59.0 , SW 54.0 , NE 44.0 , SW 45.0 , SE 40.0 , SW 41.0 , NE 55.0 , SW 74.0 , SE 55.0 , SW 55.0 , SE 50.0 , SW 31.0 , NE 54.0 , PageChange NE 54.0 , SW 50.0 , NE 54.0 , SW 56.0 , SE 54.0 , SW 59.0 , NE 54.0 , SW 50.0 , NE 55.0 , SW 65.0 , SE 54.0 , SW 54.0 , SE 54.0 , SW 54.0 , NE 10.0 , EE 50.0 , SW 55.0 , EE 54.0 , SW 59.0 , EE 53.0 , PageChange NE 53.0 , SW 48.0 , SE 15.0 , SE 54.0 , SW 59.0 , EE 54.0 , SW 50.0 , SE 55.0 , SW 55.0 , SE 55.0 , SW 60.0 , SE 55.0 , SW 50.0 , SE 55.0 , NW 6.0 , SW 50.0 , SE 49.0 , SW 51.0 , NE 55.0 , PageChange NE 54.0 , SW 68.0 , SE 54.0 , SW 31.0 , NE 54.0 , SW 51.0 , SE 54.0 , SW 59.0 , NE 54.0 , SW 59.0 , EE 55.0 , SW 56.0 , EE 55.0 , SW 49.0 , NE 54.0 , SW 54.0 , EE 54.0 , SW 12.0 , SW 54.0 , PageChange SE 54.0 , SW 26.0 , NE 49.0 , SW 59.0 , SE 53.0 , SW 54.0 , NE 55.0 ,']"
525,1671,"['SE 10.0 , SW 10.0 , SW 9.0 , SE 13.0 , SW 8.0 , SW 13.0 , SE 10.0 , PageChange SW 9.0 , SE 9.0 , SW 12.0 , SW 8.0 , SW 13.0 , SE 23.0 , SW 7.0 , SW 13.0 , SE 8.0 , PageChange SE 7.0 , SW 18.0 , SE 22.0 , SW 23.0 , SE 18.0 , SW 18.0 , SE 16.0 , SW 5.0 , SE 13.0 , SW 18.0 , PageChange SE 24.0 , SW 6.0 , SE 8.0 , SW 23.0 , SE 8.0 , SE 23.0 , SW 25.0 , SE 19.0 , SW 7.0 , PageChange SS 8.0 , SE 13.0 , SE 13.0 , NE 16.0 , SW 10.0 , SE 10.0 , SW 23.0 , NE 56.0 , SW 14.0 , SE 14.0 , SW 10.0 , SW 18.0 , SE 7.0 , SE 22.0 , SW 10.0 , PageChange SW 23.0 , SE 22.0 , SE 9.0 , SE 2.0 , SW 8.0 , SW 9.0 , SE 9.0 , SW 23.0 , PageChange SE 18.0 , SW 19.0 , SE 9.0 , SE 13.0 , SW 18.0 , SE 15.0 , SW 13.0 , SW 5.0 , SE 8.0 , PageChange SE 8.0 , SE 22.0 , SW 16.0 , SE 9.0 , SE 8.0 , SW 18.0 , SS 8.0 , SE 10.0 , PageChange SE 7.0 , SE 18.0 , SS 7.0 , SW 18.0 , SE 12.0 , SE 12.0 , SW 16.0 , SW 7.0 , SE 9.0 , PageChange SW 9.0 , SS 11.0 , SE 7.0 , SE 17.0 , SW 19.0 , SW 3.0 , SE 22.0 , SE 9.0 , SW 11.0 , PageChange SE 18.0 , SE 7.0 , SW 8.0 , SW 9.0 , SW 8.0 , NW 10.0 , SE 20.0 , SW 8.0 , PageChange EE 70.0 , SW 70.0 , SE 65.0 , SE 7.0 , SW 66.0 , NE 65.0 , SW 65.0 , NE 65.0 , SW 66.0 , SE 65.0 , NE 6.0 , SW 72.0 , SE 71.0 , SW 71.0 , NE 71.0 , PageChange NE 64.0 , SW 66.0 , SE 65.0 , SW 64.0 , SE 75.0 , SW 47.0 , SE 65.0 , SW 94.0 , SE 65.0 , SW 66.0 , SW 8.0 , NE 65.0 , SW 64.0 , NE 64.0 , SW 65.0 , NE 65.0 , SW 48.0 , SW 19.0 , NE 72.0 , PageChange EE 65.0 , SW 65.0 , SE 64.0 , SW 66.0 , SE 66.0 , SW 65.0 , NE 65.0 , SW 65.0 , NE 64.0 , SW 66.0 , EE 65.0 , SW 65.0 , NE 64.0 , SW 65.0 , NE 66.0 , SW 43.0 , SE 53.0 , NW 53.0 , SW 8.0 , NE 2.0 , SE 54.0 , PageChange SE 65.0 , SW 47.0 , NE 65.0 , SW 100.0 , SE 8.0 , SE 65.0 , NW 8.0 , SW 66.0 , NE 65.0 , SW 66.0 , NE 65.0 , SW 65.0 , NE 65.0 , SW 66.0 , SE 65.0 , SW 66.0 , SE 66.0 , SW 42.0 , SE 58.0 , PageChange SE 53.0 , SW 43.0 , SE 55.0 , SW 6.0 , SW 82.0 , SE 64.0 , SW 65.0 , SE 82.0 ,']"
526,1673,"['SE 9.0 , SE 17.0 , SW 17.0 , SE 15.0 , SE 9.0 , SW 12.0 , SE 16.0 , PageChange SE 23.0 , SW 21.0 , SW 7.0 , SW 7.0 , SE 8.0 , SE 19.0 , SW 15.0 , SW 18.0 , NE 61.0 , SE 9.0 , SW 9.0 , SE 13.0 , SW 13.0 , SW 8.0 , SE 16.0 , SW 8.0 , NW 59.0 , SE 26.0 , SW 9.0 , SW 22.0 , SE 22.0 , SE 7.0 , SW 9.0 , PageChange SW 7.0 , SE 27.0 , NW 16.0 , SW 11.0 , SW 17.0 , NE 8.0 , SE 39.0 , NW 49.0 , SW 10.0 , SE 14.0 , SW 22.0 , NE 8.0 , PageChange SW 9.0 , SW 8.0 , SE 8.0 , SW 10.0 , SE 9.0 , SW 13.0 , SE 9.0 , SE 13.0 , SE 10.0 , PageChange SE 32.0 , SE 18.0 , SW 9.0 , SE 17.0 , SW 6.0 , PageChange SE 18.0 , SW 9.0 , SW 11.0 , SW 8.0 , SE 12.0 , SE 9.0 , SW 10.0 , SW 10.0 , NE 62.0 , SW 62.0 , NE 7.0 , NW 19.0 , NE 17.0 , NE 26.0 , SW 7.0 , SW 12.0 , SE 9.0 , SE 11.0 , SW 9.0 , SW 9.0 , SE 24.0 , PageChange SE 6.0 , SW 10.0 , SE 9.0 , SE 8.0 , SW 11.0 , SW 10.0 , PageChange SE 67.0 , NW 70.0 , SE 7.0 , SE 70.0 , SW 19.0 , NE 22.0 , SW 13.0 , SW 15.0 , NW 68.0 , SW 15.0 , SE 11.0 , NW 67.0 , SE 24.0 , SE 13.0 , SW 13.0 , SW 10.0 , SE 19.0 , NE 37.0 , SW 44.0 , NE 79.0 , SE 19.0 , SW 7.0 , SE 26.0 , NW 13.0 , SE 14.0 , SE 9.0 , SW 9.0 , PageChange SW 8.0 , SE 15.0 , SE 9.0 , SE 10.0 , SW 9.0 , SW 8.0 , SE 9.0 , SE 7.0 , NE 89.0 , SW 23.0 , SW 16.0 , SW 9.0 , SW 7.0 , SE 8.0 , SW 8.0 , NW 68.0 , SW 70.0 , SE 7.0 , SE 9.0 , SE 9.0 , SE 14.0 , NE 55.0 , EE 7.0 , SW 15.0 , SE 17.0 , SW 59.0 , SW 17.0 , NE 12.0 , SE 14.0 , NE 53.0 , SE 8.0 , SE 9.0 , NE 44.0 , SW 56.0 , PageChange SW 9.0 , NE 63.0 , SW 57.0 , SE 46.0 , SW 42.0 , NE 63.0 ,']"
527,1679,"['SW 9.0 , SE 19.0 , SW 7.0 , SE 14.0 , SW 11.0 , SE 14.0 , PageChange SE 10.0 , SW 9.0 , SW 9.0 , SS 9.0 , SW 14.0 , SE 14.0 , SW 10.0 , SE 14.0 , SW 17.0 , PageChange SE 14.0 , SW 23.0 , SE 16.0 , NE 18.0 , SW 28.0 , SE 9.0 , SW 8.0 , SE 8.0 , PageChange SE 17.0 , SW 17.0 , SE 22.0 , SW 14.0 , SW 12.0 , SE 9.0 , SW 7.0 , SE 14.0 , SW 12.0 , PageChange SE 7.0 , SE 13.0 , SW 7.0 , NW 19.0 , SE 8.0 , SW 11.0 , NE 17.0 , SE 9.0 , NW 27.0 , SE 8.0 , SW 18.0 , SW 6.0 , SE 8.0 , SS 7.0 , SE 22.0 , SS 11.0 , PageChange SE 6.0 , NE 18.0 , SW 26.0 , NW 7.0 , SE 13.0 , SW 17.0 , EE 16.0 , NW 18.0 , SE 16.0 , NW 1.0 , SE 18.0 , SE 8.0 , SW 16.0 , PageChange SW 12.0 , SE 12.0 , SE 8.0 , SE 10.0 , SW 13.0 , SE 11.0 , NW 15.0 , SE 18.0 , NW 18.0 , SE 14.0 , PageChange SE 6.0 , SE 34.0 , SE 12.0 , SW 9.0 , SE 8.0 , SW 9.0 , PageChange SW 13.0 , SE 12.0 , SW 9.0 , SS 8.0 , SW 14.0 , SE 7.0 , SW 8.0 , SW 6.0 , SE 11.0 , PageChange SE 6.0 , SE 19.0 , SW 18.0 , SE 9.0 , SE 14.0 , SS 8.0 , SE 9.0 , SE 11.0 , SE 10.0 , PageChange SE 10.0 , SW 9.0 , SE 9.0 , SW 12.0 , SW 8.0 , SW 14.0 , PageChange NE 75.0 , SW 76.0 , NE 53.0 , SW 70.0 , NE 63.0 , SW 64.0 , SE 65.0 , SW 47.0 , SE 63.0 , SW 59.0 , SE 64.0 , SW 82.0 , NE 76.0 , SW 83.0 , NE 64.0 , PageChange SE 65.0 , SW 66.0 , SE 81.0 , SW 82.0 , NE 81.0 , SW 53.0 , NE 65.0 , SW 94.0 , EE 64.0 , SW 64.0 , EE 63.0 , SW 6.0 , SW 64.0 , SE 14.0 , NE 59.0 , SW 71.0 , NE 64.0 , SW 65.0 , SE 71.0 , PageChange NE 17.0 , NE 48.0 , SW 66.0 , EE 65.0 , SW 65.0 , NE 88.0 , SW 72.0 , NE 64.0 , SW 82.0 , NE 65.0 , SW 64.0 , SE 16.0 , SE 54.0 , SW 59.0 , SE 70.0 , SW 81.0 , SE 64.0 , SW 43.0 , NE 64.0 , PageChange SE 65.0 , SW 82.0 , SW 6.0 , SE 10.0 , SW 9.0 , SW 8.0 , SE 8.0 , SE 19.0 , SW 20.0 , SE 25.0 , NE 59.0 , NW 15.0 , NE 11.0 , NW 14.0 , NW 7.0 , NN 8.0 , NE 14.0 , NW 15.0 , NE 7.0 , NW 63.0 , SE 9.0 , SW 7.0 , SW 8.0 , NE 18.0 , NE 51.0 , SE 8.0 , SE 19.0 ,']"
528,1680,"['PageChange NW 5.0 , NE 10.0 , SE 19.0 , SW 6.0 , SE 6.0 , SE 9.0 , NW 9.0 , SW 4.0 , SE 27.0 , NW 43.0 , PageChange NE 4.0 , PageChange SE 2.0 , PageChange SE 9.0 , NW 14.0 ,']"
529,1678,"['SE 19.0 , SW 18.0 , SE 19.0 , SW 19.0 , SS 14.0 , PageChange SW 5.0 , SE 9.0 , SW 10.0 , EE 0.0 , SE 16.0 , NW 14.0 , SE 7.0 , SE 15.0 , SW 9.0 , SE 8.0 , SW 8.0 , PageChange SE 9.0 , SE 20.0 , SW 19.0 , SE 7.0 , SW 14.0 , SE 19.0 , SW 7.0 , SW 14.0 , SE 8.0 , PageChange SE 27.0 , SW 20.0 , SE 21.0 , SE 7.0 , NE 14.0 , SW 20.0 , PageChange SE 7.0 , SW 16.0 , NE 18.0 , SE 12.0 , SE 15.0 , NW 9.0 , NW 16.0 , NW 5.0 , SE 7.0 , SW 8.0 , SE 19.0 , NE 10.0 , NW 51.0 , SE 12.0 , SE 29.0 , NW 32.0 , SW 13.0 , NW 7.0 , SE 23.0 , SW 21.0 , NE 57.0 , NE 8.0 , SE 0.0 , SW 27.0 , SE 6.0 , SE 7.0 , SW 7.0 , SW 6.0 , SE 10.0 , NW 56.0 , SW 14.0 , SE 8.0 , SW 13.0 , SE 17.0 , PageChange SW 60.0 , NE 12.0 , NE 14.0 , NE 8.0 , NW 8.0 , NW 8.0 , PageChange SW 9.0 , SE 8.0 , PageChange SE 21.0 , NE 15.0 , SE 43.0 , SW 9.0 , NE 9.0 , NW 14.0 , NE 9.0 , SW 29.0 , NE 30.0 , NN 0.0 , SS 2.0 , SW 7.0 , NE 15.0 , SE 20.0 , SW 13.0 , Nada SE 9.0 , NE 34.0 , NE 11.0 , SE 14.0 , SW 21.0 , NE 6.0 , NW 8.0 , SE 13.0 , NE 72.0 , SE 8.0 , SW 7.0 , SE 7.0 , SW 15.0 , SE 9.0 , SW 9.0 , NW 65.0 , NE 56.0 , SW 52.0 , SW 7.0 , SW 14.0 , SE 7.0 , NE 56.0 , NE 6.0 , NE 9.0 , NW 8.0 , NE 13.0 , NW 8.0 , SE 12.0 , NW 20.0 , NE 15.0 , WW 57.0 , SW 10.0 , SE 8.0 , PageChange SE 12.0 , SS 8.0 , SW 14.0 , SW 7.0 , SE 9.0 , SE 8.0 , SE 7.0 , SW 9.0 , NE 79.0 , SE 12.0 , SW 9.0 , SW 7.0 , SW 9.0 , SE 9.0 , SE 9.0 , SW 8.0 , SW 7.0 , NE 46.0 , NW 62.0 , NE 57.0 , SE 17.0 , SW 7.0 , SW 7.0 , SE 20.0 , SW 8.0 , SS 5.0 , SS 1.0 , SW 57.0 , NE 15.0 , NW 9.0 , SE 15.0 , NW 15.0 , NE 16.0 , NW 6.0 , NW 7.0 , NE 7.0 , PageChange SE 8.0 , SW 9.0 , SE 6.0 , NE 66.0 , NW 8.0 , NE 8.0 ,']"
530,1686,"['SW 10.0 , NW 10.0 , SS 8.0 , SE 24.0 , SW 14.0 , SE 15.0 , SW 14.0 , SW 8.0 , NE 15.0 , PageChange SE 10.0 , SE 10.0 , SS 8.0 , SE 8.0 , SS 8.0 , SE 14.0 , SW 20.0 , SE 19.0 , SW 14.0 , PageChange SE 8.0 , SE 11.0 , SS 8.0 , SW 10.0 , SE 10.0 , SW 9.0 , SE 14.0 , SW 14.0 , PageChange SE 11.0 , SE 8.0 , SS 10.0 , SW 13.0 , SW 8.0 , SE 10.0 , SW 9.0 , SE 10.0 , SE 11.0 , PageChange SW 15.0 , SE 10.0 , SE 9.0 , NW 25.0 , SE 27.0 , SW 16.0 , NE 8.0 , SE 9.0 , SE 13.0 , SE 11.0 , SW 12.0 , NE 22.0 , SE 12.0 , PageChange SW 8.0 , SW 16.0 , SS 9.0 , SE 10.0 , SW 11.0 , SW 9.0 , SW 9.0 , SE 12.0 , PageChange SW 9.0 , SW 15.0 , SS 9.0 , SE 12.0 , SE 11.0 , SW 16.0 , SS 11.0 , SE 10.0 , NW 12.0 , PageChange SW 10.0 , SW 11.0 , SW 7.0 , SE 10.0 , SE 11.0 , SW 10.0 , SS 8.0 , SE 10.0 , SE 10.0 , PageChange SW 10.0 , SW 8.0 , SS 6.0 , SE 11.0 , SW 12.0 , SW 11.0 , SE 10.0 , SE 11.0 , SS 7.0 , PageChange SE 8.0 , SW 13.0 , SW 11.0 , SS 7.0 , SE 13.0 , SS 8.0 , SE 9.0 , SS 11.0 , SW 11.0 , PageChange SW 9.0 , SS 8.0 , SE 11.0 , SE 9.0 , SW 14.0 , SE 13.0 , SE 11.0 , PageChange SW 17.0 , SS 15.0 , SE 18.0 , SE 10.0 , NE 80.0 , SW 15.0 , SE 7.0 , SE 10.0 , SE 11.0 , SW 17.0 , SE 11.0 , PageChange SW 9.0 , SE 11.0 , SW 10.0 , SW 8.0 , SW 7.0 , SS 9.0 , SW 9.0 , SE 17.0 , NE 92.0 , SW 10.0 , SW 9.0 , SW 10.0 , SS 8.0 , SE 8.0 , SE 10.0 , SE 7.0 , SE 11.0 , SW 9.0 , PageChange SE 9.0 , SW 9.0 , SW 8.0 , SW 18.0 , SE 9.0 , SE 9.0 , SE 18.0 , NE 76.0 , SW 11.0 , SE 7.0 , SS 9.0 , SS 7.0 , SE 18.0 , PageChange SE 10.0 , SW 10.0 , SS 8.0 , SE 8.0 , SS 9.0 , SE 16.0 , SE 9.0 , SW 10.0 , NE 92.0 , SE 8.0 , SS 7.0 , SE 10.0 , SW 11.0 , SE 7.0 , SS 8.0 , SE 8.0 , SE 10.0 , SS 8.0 , PageChange SW 10.0 , SS 8.0 , SS 7.0 , NE 62.0 , SE 10.0 , SW 17.0 ,']"
531,1681,"['SE 9.0 , SE 13.0 , SW 22.0 , NE 5.0 , SE 13.0 , SW 10.0 , SW 13.0 , SE 22.0 , SW 5.0 , PageChange SE 17.0 , SW 18.0 , SE 8.0 , SW 7.0 , SW 8.0 , SE 17.0 , SE 10.0 , SW 8.0 , SW 18.0 , SE 5.0 , NE 60.0 , SE 10.0 , SW 9.0 , SE 9.0 , SE 9.0 , SW 9.0 , SE 9.0 , SW 7.0 , NW 11.0 , SS 8.0 , PageChange SE 7.0 , SE 9.0 , SE 9.0 , SW 12.0 , SW 9.0 , SE 23.0 , SW 17.0 , SE 5.0 , SE 9.0 , SW 13.0 , PageChange SW 13.0 , SE 22.0 , SE 8.0 , NW 22.0 , SE 10.0 , SW 9.0 , SE 9.0 , NE 26.0 , SE 7.0 , SW 7.0 , SE 7.0 , SS 7.0 , SW 8.0 , SE 7.0 , NW 6.0 , SE 11.0 , PageChange SW 7.0 , SE 9.0 , SE 9.0 , SW 8.0 , SW 18.0 , SE 13.0 , SE 7.0 , SE 18.0 , PageChange SW 9.0 , NW 9.0 , SE 15.0 , NE 5.0 , SW 10.0 , SE 9.0 , SW 8.0 , SE 5.0 , SS 10.0 , SW 7.0 , SW 9.0 , SE 8.0 , PageChange SW 9.0 , SW 5.0 , SE 13.0 , SW 9.0 , SE 9.0 , SE 7.0 , SW 7.0 , SE 8.0 , SW 7.0 , SE 10.0 , PageChange SW 8.0 , SE 7.0 , SW 7.0 , SE 8.0 , SS 9.0 , SW 9.0 , SE 9.0 , SW 7.0 , SW 18.0 , PageChange SW 13.0 , WW 6.0 , SE 11.0 , WW 5.0 , SE 14.0 , SE 9.0 , SW 8.0 , SE 8.0 , SW 9.0 , SE 11.0 , NW 4.0 , SE 11.0 , PageChange SW 7.0 , SE 8.0 , SE 8.0 , NW 6.0 , NW 5.0 , SE 10.0 , SE 9.0 , SW 10.0 , SW 12.0 , NE 9.0 , PageChange EE 80.0 , SW 80.0 , SE 80.0 , SW 80.0 , SE 81.0 , WW 12.0 , NE 5.0 , SW 75.0 , SE 80.0 , SW 64.0 , SE 64.0 , NW 74.0 , SW 15.0 , NE 63.0 , SW 52.0 , NE 57.0 , SW 59.0 , NE 59.0 , PageChange SE 63.0 , NW 5.0 , SW 69.0 , SE 63.0 , SW 53.0 , SE 69.0 , NW 5.0 , SW 65.0 , NE 64.0 , SW 57.0 , SE 63.0 , SW 68.0 , EE 63.0 , SW 64.0 , SE 6.0 , NE 51.0 , SW 57.0 , NE 62.0 , SW 75.0 , NE 16.0 , SE 43.0 , SW 43.0 , SE 58.0 , PageChange NW 6.0 , SE 52.0 , SW 36.0 , SE 64.0 , SW 63.0 , WW 6.0 , SW 5.0 , EE 73.0 , SW 68.0 , SW 13.0 , NE 69.0 , SW 58.0 , SE 62.0 , SW 64.0 , NE 65.0 , SW 65.0 , NE 69.0 , SW 69.0 , NE 58.0 , SW 54.0 , NE 53.0 , SW 59.0 , SE 53.0 , PageChange NE 62.0 , SW 47.0 , SE 53.0 , SW 64.0 , NE 70.0 , SW 76.0 , NE 69.0 , SE 6.0 , SW 75.0 , NE 62.0 , SW 58.0 , SE 63.0 , NE 5.0 , SW 68.0 , EE 69.0 , NW 18.0 , SW 58.0 , SE 53.0 , SW 46.0 , SE 12.0 , NE 35.0 , SE 6.0 , SW 42.0 , SE 42.0 , WW 1.0 , PageChange SE 47.0 , SW 52.0 , SE 57.0 , SW 53.0 , SE 47.0 , NW 6.0 , SW 42.0 , NE 65.0 ,']"
