,shifted_percx_absolute,user_id,shifted_percy_absolute,measure_width_covered,measure_height_covered,movesleft,movesright,no_horizontal_movement,totalmovements_x,perc_left_movement,perc_right_movement,perc_no_movement_x,movesup,movesdown,no_vertical_movement,totalmovements_y,perc_upwward_movement,perc_downward_movement,perc_no_movement_y
259,4893.3382137629405,1119,5486.538461538297,48.93338213762941,54.86538461538297,2692,2313,2065,7070,38.076379066478076,32.71570014144272,29.207920792079207,2085,3508,1477,7070,29.490806223479492,49.61810466760962,20.89108910891089
260,946.4128843338194,1120,787.9120879120874,9.464128843338194,7.879120879120873,295,336,103,734,40.19073569482289,45.776566757493185,14.032697547683922,280,209,245,734,38.14713896457766,28.47411444141689,33.37874659400545
261,4874.963396779094,1121,4521.84065934056,48.74963396779094,45.2184065934056,2582,2388,1977,6947,37.1671224989204,34.374550165539084,28.458327335540524,2492,2758,1697,6947,35.87159925147546,39.700590182812725,24.42781056571182
262,5465.959004392605,1122,5594.642857142667,54.659590043926045,55.946428571426665,2837,2433,2455,7725,36.724919093851135,31.49514563106796,31.779935275080906,2693,3234,1798,7725,34.860841423948216,41.86407766990291,23.27508090614887
263,795.234375,1124,720.7894736842114,7.95234375,7.207894736842114,138,189,134,461,29.934924078091107,40.99783080260303,29.067245119305856,232,156,73,461,50.32537960954448,33.839479392624725,15.835140997830802
264,5451.286449399504,1125,5974.137931034704,54.51286449399504,59.741379310347035,1811,1842,1525,5178,34.97489378138277,35.573580533024334,29.451525685592895,1361,2532,1285,5178,26.284279644650443,48.8991888760139,24.81653147933565
265,5294.53125,1127,6220.394736841927,52.9453125,62.203947368419264,1653,1712,2009,5374,30.75921101600298,31.857089691105323,37.383699292891706,1939,2397,1038,5374,36.08113137327875,44.60364719017492,19.315221436546334
266,4324.524158125991,1128,6572.390109889578,43.245241581259904,65.72390109889578,3601,3507,2442,9550,37.70680628272251,36.72251308900524,25.570680628272253,2355,4878,2317,9550,24.659685863874344,51.07853403141361,24.26178010471204
267,10827.96486090759,1130,9779.945054944288,108.2796486090759,97.79945054944288,3499,3053,2554,9106,38.4252141445201,33.5273446079508,28.047441247529104,3158,3758,2190,9106,34.68043048539425,41.269492642213926,24.05007687239183
268,5240.3125,1131,5901.578947368173,52.403125,59.015789473681735,2051,2780,1647,6478,31.661006483482556,42.91447977770917,25.424513738808272,1960,2932,1586,6478,30.256251929607902,45.260882988576725,24.482865081815376
269,3780.161054172786,1132,4592.582417582321,37.80161054172786,45.92582417582321,1939,2035,1824,5798,33.44256640220766,35.09830976198689,31.459123835805453,1897,2548,1353,5798,32.71817868230424,43.946188340807176,23.335632976888583
270,23655.783308933143,1141,16690.659340657247,236.55783308933144,166.90659340657245,12403,14519,3413,30335,40.88676446349101,47.862205373331136,11.251030163177846,8104,6969,15262,30335,26.7150156584803,22.97346299653865,50.311521344981045
271,3929.51388888879,1145,4642.4418604651655,39.2951388888879,46.424418604651656,2027,1628,1139,4794,42.282019190654985,33.95911556111806,23.75886524822695,1311,2402,1081,4794,27.34668335419274,50.104297037964116,22.54901960784314
272,5907.320644216752,1146,3845.1923076922935,59.07320644216752,38.45192307692294,868,906,563,2337,37.14163457424048,38.767650834403085,24.09071459135644,1149,774,414,2337,49.16559691912708,33.1193838254172,17.715019255455715
273,2664.3452380954345,1147,2848.01980198002,26.643452380954344,28.4801980198002,4037,3721,2920,10678,37.80670537553849,34.84734969095336,27.34594493350815,3180,4374,3124,10678,29.78085783854654,40.96272710245364,29.256415058999814
274,6341.581259150968,1150,5274.86263736256,63.415812591509685,52.748626373625605,1223,1659,609,3491,35.032941850472646,47.522199942709825,17.444858206817532,1052,1704,735,3491,30.13463191062733,48.811228874248066,21.054139215124607
275,2225.6249999999372,1151,2791.162790697726,22.256249999999373,27.91162790697726,1121,1383,1540,4044,27.720079129574675,34.19881305637983,38.0811078140455,1474,1872,698,4044,36.44906033630069,46.29080118694362,17.26013847675569
276,4709.809663250527,1153,5583.379120878939,47.09809663250527,55.83379120878939,2640,2717,1934,7291,36.20902482512687,37.2651213825264,26.525853792346727,1898,3519,1874,7291,26.032094362913185,48.26498422712934,25.70292140995748
277,3295.7540263543688,1154,4380.6318681318,32.957540263543684,43.806318681318,2809,1930,1711,6450,43.55038759689923,29.92248062015504,26.527131782945734,2494,2403,1553,6450,38.666666666666664,37.25581395348837,24.07751937984496
278,2838.7829912022476,1155,4113.186813186791,28.387829912022475,41.13186813186791,2285,2661,1372,6318,36.16650838873061,42.117758784425455,21.71573282684394,1765,3163,1390,6318,27.93605571383349,50.06331117442229,22.00063311174422
279,5751.244509517184,1156,5759.615384615072,57.51244509517184,57.59615384615072,4012,5896,3280,13188,30.42159538974826,44.70730967546254,24.871094934789202,3355,5114,4719,13188,25.43979375189566,38.777676675765846,35.78252957233849
280,6884.480234260985,1158,5873.076923076606,68.84480234260985,58.730769230766064,3980,4951,2712,11643,34.18362964871597,42.5234046208022,23.292965730481836,3276,4466,3901,11643,28.137078072661687,38.35781156059434,33.50511036674397
281,7706.954612006155,1160,8063.049450549064,77.06954612006155,80.63049450549065,2934,3457,3687,10078,29.11291923000595,34.30244096050804,36.584639809486006,3081,4836,2161,10078,30.571541972613613,47.98571145068466,21.442746576701726
282,5275.078125,1161,6835.657894736521,52.75078125,68.35657894736521,2614,2577,1497,6688,39.084928229665074,38.531698564593306,22.383373205741627,1837,3191,1660,6688,27.467105263157894,47.71232057416268,24.820574162679428
283,4147.877013177153,1162,5191.758241758038,41.478770131771526,51.91758241758038,3303,2975,4070,10348,31.91921144182451,28.749516814843446,39.331271743332046,3280,4553,2515,10348,31.696946269810596,43.998840355624274,24.304213374565133
284,7178.8888888888905,1163,32187.500000000207,71.7888888888889,321.87500000000205,151,162,1834,2147,7.03306939916162,7.545412203074056,85.42151839776432,484,1423,240,2147,22.543083372147183,66.27852817885422,11.178388448998602
285,14651.09375,1164,11438.947368419935,146.5109375,114.38947368419934,4538,5101,2602,12241,37.07213462952373,41.67143207254309,21.256433297933174,3308,4724,4209,12241,27.02393595294502,38.59161833183563,34.38444571521935
286,7753.953147877268,1165,7609.3406593403915,77.53953147877267,76.09340659340391,1948,2561,3284,7793,24.996791992814064,32.862825612729374,42.140382394456566,1987,4287,1519,7793,25.497241113820095,55.01090722443218,19.491851661747724
287,2751.6837481698485,1166,3317.0329670329,27.516837481698484,33.170329670329004,2402,2429,1366,6197,38.760690656769405,39.196385347748915,22.042923995481683,1925,2161,2111,6197,31.06341778279813,34.87171211876714,34.064870098434724
288,6774.743777452949,1167,7025.412087911701,67.74743777452949,70.25412087911701,4081,3875,1868,9824,41.54112377850163,39.44421824104234,19.014657980456025,3320,3893,2611,9824,33.79478827361563,39.62744299674267,26.577768729641694
289,6332.869692533174,1168,7312.22527472507,63.32869692533174,73.1222527472507,1972,1929,2656,6557,30.07472929693457,29.418941589141372,40.50632911392405,2018,3089,1450,6557,30.77626963550404,47.1099588226323,22.11377154186366
290,5798.90625,1169,6284.605263157474,57.9890625,62.846052631574736,3235,3464,2197,8896,36.364658273381295,38.938848920863315,24.696492805755398,2818,3800,2278,8896,31.677158273381295,42.7158273381295,25.60701438848921
291,11819.930555556104,1170,13555.93023255667,118.19930555556104,135.5593023255667,9071,9500,32256,50827,17.846813701379187,18.69085328663899,63.46233301198182,7199,11702,31926,50827,14.163731874790958,23.02319633265784,62.8130717925512
292,10639.385065886272,1171,11818.68131867915,106.39385065886272,118.1868131867915,7714,7589,5407,20710,37.247706422018354,36.644133268952196,26.108160309029454,6750,8604,5356,20710,32.592950265572185,41.545147271849345,25.861902462578463
293,1772.2873900293241,1172,1654.6703296703317,17.72287390029324,16.546703296703317,180,132,97,409,44.00977995110024,32.27383863080684,23.71638141809291,185,146,78,409,45.2322738386308,35.69682151589242,19.070904645476773
294,2074.816983894591,1173,2730.219780219779,20.74816983894591,27.30219780219779,576,681,328,1585,36.34069400630915,42.965299684542586,20.694006309148268,852,479,254,1585,53.753943217665615,30.22082018927445,16.025236593059937
295,4397.877013177194,1174,5340.521978021902,43.978770131771945,53.40521978021902,2497,1967,7801,12265,20.35874439461883,16.03750509580106,63.6037505095801,2382,2502,7381,12265,19.421116999592336,20.39951080309825,60.17937219730942
296,8972.847222221868,1175,8415.11627906953,89.72847222221868,84.15116279069531,5966,6162,3206,15334,38.907004043302464,40.185209338724405,20.90778661797313,4381,6229,4724,15334,28.570496934915873,40.622146863179864,30.807356201904263
297,9500.732064421709,1176,7788.598901098842,95.00732064421709,77.88598901098842,1102,1196,660,2958,37.254901960784316,40.43272481406356,22.31237322515213,1166,1102,690,2958,39.4185260311021,37.254901960784316,23.32657200811359
298,5813.4699853591155,1177,6921.291208790788,58.13469985359116,69.21291208790788,3639,3404,2866,9909,36.72419013018468,34.35260873952972,28.923201130285598,2725,4847,2337,9909,27.500252295892626,48.91512766172167,23.58462004238571
299,12361.171875,1180,6717.368421052042,123.61171875,67.17368421052042,5549,8352,2797,16698,33.23152473350102,50.01796622349982,16.750509042999163,3933,5086,7679,16698,23.553719008264462,30.458737573362075,45.987543418373455
300,12287.042459736349,1181,9665.521978021328,122.8704245973635,96.65521978021329,3358,3088,2589,9035,37.166574432761486,34.178195904814615,28.65522966242391,2302,4957,1776,9035,25.4786939679026,54.86441615938019,19.656889872717212
301,2136.3636363636892,1182,2114.349376114041,21.363636363636893,21.143493761140412,1930,2143,2059,6132,31.47423352902805,34.94781474233529,33.57795172863666,2131,2194,1807,6132,34.75212002609263,35.779517286366605,29.468362687540772
302,11612.578125,1185,7143.379633889136,116.12578125,71.43379633889136,7573,7549,1969,17091,44.309870692177164,44.16944590720262,11.520683400620209,5568,5726,5797,17091,32.57855011409514,33.50301328184425,33.918436604060616
303,8073.611111111116,1186,46596.68367346934,80.73611111111116,465.9668367346934,170,168,3031,3369,5.046007717423568,4.986642920747997,89.96734936182843,2279,831,259,3369,67.6461858118136,24.66607301869991,7.687741169486495
304,3832.552083333223,1188,4290.970873963135,38.32552083333223,42.90970873963135,3818,3728,3469,11015,34.66182478438493,33.84475714934181,31.493418066273264,2046,5138,3831,11015,18.574670903313663,46.64548343168406,34.77984566500227
305,3352.8549382717733,1189,2790.1980198018696,33.528549382717735,27.901980198018695,3553,3875,3131,10559,33.64901979354106,36.69855099914764,29.652429207311297,2952,4094,3513,10559,27.957192915995833,38.77261104271238,33.27019604129179
306,2893.3284457477944,1190,3956.5934065934034,28.933284457477942,39.56593406593404,515,497,493,1505,34.21926910299003,33.02325581395349,32.757475083056484,411,672,422,1505,27.308970099667775,44.651162790697676,28.039867109634553
307,5092.1875,1191,5897.939560439352,50.921875,58.979395604393524,2577,2672,2244,7493,34.39209929267316,35.65994928600026,29.947951421326575,2621,3151,1721,7493,34.97931402642466,42.05258241024957,22.96810356332577
308,3631.771595900455,1193,4349.999999999828,36.31771595900455,43.49999999999828,3074,2968,2335,8377,36.695714456249256,35.430344992240656,27.873940551510085,2326,3863,2188,8377,27.766503521547094,46.11436074967172,26.119135728781185
309,3206.0029282577248,1194,4186.538461538405,32.06002928257725,41.865384615384045,2621,1972,1531,6124,42.79882429784455,32.20117570215545,25.0,2370,2419,1335,6124,38.70019595035924,39.50032658393207,21.799477465708687
310,4914.568081991266,1196,4157.142857142835,49.145680819912656,41.57142857142835,1187,1085,444,2716,43.703976435935196,39.948453608247426,16.347569955817377,836,1207,673,2716,30.78055964653903,44.44035346097201,24.779086892488955
311,8362.578125,1197,6925.657894736221,83.62578125,69.25657894736221,5003,4799,3451,13253,37.74994340903946,36.21066928242662,26.039387308533918,2969,5564,4720,13253,22.40247491134083,41.98294725722478,35.61457783143439
312,5642.532942899238,1198,6785.714285714026,56.425329428992384,67.85714285714026,2664,2007,1784,6455,41.270333075135554,31.09217660728118,27.637490317583268,1722,3389,1344,6455,26.67699457784663,52.50193648334624,20.821068938807127
313,20674.38095238209,1199,9450.129822243032,206.7438095238209,94.50129822243032,7853,9319,6344,23516,33.394284742303114,39.62833815274707,26.977377104949824,6194,7896,9426,23516,26.339513522707943,33.57713896921245,40.083347508079605
314,4952.049780380818,1200,5223.351648351511,49.52049780380818,52.23351648351511,1726,1643,1795,5164,33.42370255615802,31.816421378776145,34.75987606506584,1381,2652,1131,5164,26.742835011618897,51.35553834237025,21.901626646010843
315,8721.875,1202,5318.837209302439,87.21875,53.18837209302439,5821,7992,3344,17157,33.92784286297138,46.58157020458122,19.4905869324474,4193,5691,7273,17157,24.439004487964098,33.17013463892289,42.39086087311302
316,1312.2395833333308,1203,2282.2115384614717,13.122395833333307,22.82211538461472,1253,1390,2524,5167,24.25004838397523,26.901490226437,48.84846138958777,1564,2661,942,5167,30.269014902264367,51.49990323204955,18.231081865686086
317,4072.395833333283,1204,5576.319612140395,40.72395833333283,55.76319612140395,1615,1860,3450,6925,23.32129963898917,26.859205776173283,49.81949458483754,2210,3743,972,6925,31.91335740072202,54.05054151624549,14.03610108303249
318,4500.21961932651,1205,4154.9450549448175,45.0021961932651,41.549450549448174,4582,3865,3333,11780,38.89643463497453,32.80984719864177,28.2937181663837,1602,5535,4643,11780,13.599320882852291,46.98641765704584,39.41426146010187
319,2046.1458333332669,1206,2464.5370370371857,20.46145833333267,24.645370370371857,3293,3464,4244,11001,29.933642396145803,31.488046541223525,38.57831106263067,1992,5304,3705,11001,18.107444777747478,48.21379874556859,33.67875647668394
320,5453.513909224233,1208,5742.85714285702,54.53513909224233,57.4285714285702,2625,2167,2414,7206,36.42797668609492,30.072162087149596,33.499861226755485,2205,3460,1541,7206,30.599500416319735,48.015542603386066,21.3849569802942
321,6058.418740849735,1209,6490.659340658951,60.58418740849734,64.90659340658951,2859,3572,2560,8991,31.798465131798466,39.72861750639529,28.47291736180625,2121,4655,2215,8991,23.590256923590257,51.773996218440665,24.635746857969078
322,2887.9687499999804,1210,3313.4615384613226,28.879687499999804,33.13461538461323,3882,3594,3265,10741,36.14188623033237,33.46057164137417,30.397542128293452,2851,4299,3591,10741,26.54315240666605,40.02420631226143,33.43264128107253
323,4846.266471449639,1211,6238.210227272472,48.462664714496384,62.38210227272472,2174,2670,3084,7928,27.421796165489404,33.67810292633703,38.90010090817356,2419,3778,1731,7928,30.512108980827445,47.65388496468214,21.834006054490413
324,9733.016105417344,1213,10374.725274724433,97.33016105417344,103.74725274724433,2786,2632,3681,9099,30.618749313111334,28.926255632487084,40.454995054401586,2938,4484,1677,9099,32.28926255632487,49.280140674799426,18.430596768875702
325,16436.422764226212,1217,8318.81606765335,164.3642276422621,83.1881606765335,7458,8035,2452,17945,41.56032320980775,44.775703538590136,13.663973251602119,5851,5451,6643,17945,32.60518250208972,30.37614934522151,37.018668152688775
326,4112.5625,1218,4905.348837209443,41.125625,49.053488372094435,3300,3472,1968,8740,37.75743707093822,39.725400457665906,22.51716247139588,2877,3516,2347,8740,32.91762013729977,40.22883295194508,26.85354691075515
327,2664.7877013177235,1219,3897.039071937089,26.647877013177236,38.97039071937089,2594,2738,2222,7554,34.339422822345774,36.24569764363251,29.414879534021708,2216,3275,2063,7554,29.335451416468096,43.354514164680964,27.310034418850943
328,2546.458333333133,1220,2876.2222222222836,25.46458333333133,28.762222222222835,2769,3577,3461,9807,28.234934230651575,36.4739471805853,35.291118588763126,2186,3964,3657,9807,22.290200876924647,40.42010808606098,37.28969103701438
329,4385.724743777484,1222,4959.340659340506,43.85724743777484,49.593406593405064,2341,2288,2164,6793,34.46194612100692,33.68173119387605,31.856322685117032,1550,3429,1814,6793,22.81760635948771,50.4784336817312,26.7039599587811
330,4801.756954612095,1224,6302.060439560361,48.017569546120946,63.02060439560361,1668,2202,1317,5187,32.15731636784268,42.45228455754771,25.390399074609597,2170,2162,855,5187,41.83535762483131,41.68112589165221,16.483516483516482
331,inf,1225,inf,inf,inf,7,5,0,12,58.333333333333336,41.66666666666667,0.0,5,3,0,8,62.5,37.5,0.0
332,8903.367496340206,1228,4400.274725274351,89.03367496340206,44.00274725274351,5015,8626,3326,16967,29.557376082984614,50.83986562150056,19.60275829551482,2858,5225,8884,16967,16.84446278069193,30.79507278835386,52.3604644309542
333,7577.5,1230,64409.61538461556,75.775,644.0961538461556,138,151,2980,3269,4.221474457020496,4.619149587029673,91.15937595594983,1385,1654,230,3269,42.36769654328541,50.596512695013764,7.035790761700826
334,4872.327964860909,1231,2605.6179775280925,48.723279648609086,26.056179775280924,118,132,343,593,19.898819561551434,22.259696458684655,57.84148397976391,58,292,243,593,9.780775716694773,49.24114671163575,40.97807757166947
335,1633.8709677419347,1233,1901.0989010989033,16.338709677419345,19.010989010989032,203,186,72,461,44.03470715835141,40.3470715835141,15.61822125813449,183,202,76,461,39.69631236442516,43.817787418655094,16.48590021691974
336,10484.732272068683,1234,7362.096774194012,104.84732272068682,73.62096774194012,5208,4763,2932,12903,40.362706347361076,36.91389599317988,22.723397659459042,3874,4434,4595,12903,30.024025420444854,34.364101371774005,35.61187320778114
337,7913.349514563113,1239,70120.88541008573,79.13349514563113,701.2088541008573,170,196,2494,2860,5.944055944055944,6.853146853146853,87.2027972027972,663,1926,271,2860,23.18181818181818,67.34265734265735,9.475524475524475
338,3337.5520833333367,1240,2416.153846153703,33.37552083333337,24.16153846153703,4298,3693,2331,10322,41.63921720596784,35.77795000968805,22.58283278434412,2195,3596,4531,10322,21.265258670800232,34.83820964929277,43.896531679907
339,4610.875,1244,5321.1627906978965,46.10875,53.21162790697897,4958,5827,3271,14056,35.27319294251565,41.455606146841205,23.27120091064314,3740,5739,4577,14056,26.607854297097326,40.829538986909505,32.56260671599317
340,1992.16691068818,1248,3258.379120879076,19.9216691068818,32.58379120879076,1784,1918,2288,5990,29.78297161936561,32.02003338898163,38.19699499165276,3386,1527,1077,5990,56.52754590984975,25.49248747913189,17.979966611018362
341,3586.983471074329,1250,2170.2651515153884,35.86983471074329,21.702651515153885,8502,8137,2649,19288,44.079220240564084,42.18685192866031,13.733927830775611,3091,5669,10528,19288,16.02550808793032,29.39133139776027,54.58316051430941
342,5007.713498622676,1252,1994.8155533400013,50.07713498622675,19.948155533400012,3613,3709,1558,8880,40.68693693693694,41.76801801801802,17.545045045045047,1919,2869,4092,8880,21.61036036036036,32.30855855855856,46.08108108108108
343,4536.090775988385,1255,5033.379120878947,45.36090775988385,50.33379120878947,2839,2717,3033,8589,33.053906159040636,31.63348468971941,35.31260915123996,2243,3618,2728,8589,26.114797997438583,42.12364652462452,31.7615554779369
344,4677.34375,1256,4863.815789473491,46.7734375,48.63815789473492,2249,1840,1696,5785,38.87640449438202,31.80639585133967,29.31719965427831,2172,2477,1136,5785,37.54537597234226,42.81763180639585,19.636992221261885
345,7610.277777777782,1260,36915.41668419321,76.10277777777782,369.15416684193207,144,161,3141,3446,4.178757980266976,4.672083575159605,91.14915844457342,1050,2163,233,3446,30.470110272780033,62.76842716192688,6.761462565293093
346,6877.222222222221,1263,32050.32467532477,68.77222222222221,320.5032467532477,131,166,2400,2697,4.85724879495736,6.154987022617724,88.98776418242491,1025,1442,230,2697,38.00519095291064,53.466814979606966,8.527994067482387
347,98.02083333333336,1265,214.90384615384605,0.9802083333333336,2.1490384615384603,110,119,176,405,27.160493827160494,29.38271604938272,43.45679012345679,146,188,71,405,36.04938271604938,46.41975308641975,17.530864197530864
348,8236.822840410314,1268,7800.686813186495,82.36822840410314,78.00686813186495,2135,2399,3098,7632,27.97431865828092,31.43343815513627,40.59224318658281,2868,3146,1618,7632,37.57861635220126,41.221174004192875,21.20020964360587
349,6544.166666666664,1269,32039.705882352915,65.44166666666665,320.39705882352916,150,165,2389,2704,5.547337278106509,6.10207100591716,88.35059171597634,702,1746,256,2704,25.961538461538463,64.57100591715977,9.467455621301776
350,3306.198347107454,1270,3105.839416058429,33.06198347107454,31.05839416058429,5294,5370,2353,13017,40.669893216562954,41.25374510255819,18.07636168087885,3819,4396,4802,13017,29.338557271260658,33.77122224782976,36.89022048090958
351,4324.371069182073,1272,1921.3855421685403,43.24371069182073,19.213855421685402,4851,4940,7152,16943,28.63129315941687,29.156583839933898,42.212123000649235,3351,5244,8348,16943,19.77807944283775,30.9508351531606,49.27108540400165
352,4561.06052490619,1273,2649.2700729927183,45.6106052490619,26.492700729927183,4231,4595,1922,10748,39.36546334201712,42.75213993301079,17.88239672497209,2445,4144,4159,10748,22.74841831038333,38.55601042054336,38.69557126907331
353,5151.484375,1275,4004.875,51.51484375,40.04875,3062,3333,3199,9594,31.915780696268502,34.740462789243274,33.34375651448822,1830,4139,3625,9594,19.074421513445905,43.14154680008338,37.78403168647071
354,9724.408783783505,1276,7929.4947121037085,97.24408783783505,79.29494712103708,3985,3503,2813,10301,38.68556450830016,34.006407144937384,27.308028346762452,3141,3914,3246,10301,30.49218522473546,37.99631103776333,31.51150373750121
355,1932.1874999999477,1278,3171.730769230525,19.321874999999476,31.717307692305248,3491,3008,3718,10217,34.1685426250367,29.4411275325438,36.3903298424195,4556,3463,2198,10217,44.592346089850246,33.894489576196534,21.513164333953217
356,25448.398902103163,1279,10594.270906970936,254.48398902103162,105.94270906970937,4702,4700,3037,12439,37.80046627542407,37.784387812525125,24.41514591205081,3905,4523,4011,12439,31.393198810193745,36.361443845968324,32.245357343837924
357,4333.333333333348,1280,2187.5000000001655,43.33333333333348,21.875000000001656,6328,6868,2942,16138,39.21179824017846,42.55793778659066,18.230263973230883,3411,5097,7630,16138,21.13644813483703,31.583839385301772,47.279712479861196
358,4909.882869692702,1281,5944.780219779947,49.09882869692702,59.447802197799476,3146,3210,2399,8755,35.93375214163335,36.664762992575675,27.401484865790977,2708,3942,2105,8755,30.930896630496857,45.02569960022844,24.0434037692747
359,6740.7569141189315,1282,4623.907103825495,67.40756914118931,46.23907103825495,4776,3816,1668,10260,46.54970760233918,37.19298245614035,16.257309941520468,2522,4101,3637,10260,24.580896686159846,39.97076023391813,35.448343079922026
360,2393.850658858043,1284,3774.725274725175,23.93850658858043,37.74725274725175,2861,2971,4218,10050,28.46766169154229,29.562189054726367,41.97014925373134,2013,4425,3612,10050,20.029850746268657,44.02985074626866,35.940298507462686
361,7077.777777777783,1285,36089.811655236655,70.77777777777783,360.89811655236656,135,157,2418,2710,4.981549815498155,5.793357933579336,89.22509225092251,1263,1207,240,2710,46.60516605166052,44.53874538745388,8.856088560885608
362,8612.9375,1286,7849.651162790616,86.129375,78.49651162790616,5662,5449,3745,14856,38.11254711900916,36.678782983306405,25.208669897684437,4558,5386,4912,14856,30.681206246634357,36.25471190091545,33.06408185245019
363,5871.522693997365,1287,6904.532967032699,58.715226939973654,69.04532967032699,2462,2633,2071,7166,34.35668434272955,36.74295283282166,28.900362824448788,2204,3641,1321,7166,30.756349427853753,50.80937761652247,18.43427295562378
364,4832.1875,1288,4489.186046511822,48.321875,44.891860465118214,3813,3802,2057,9672,39.42307692307692,39.30934656741108,21.267576509511994,1686,4540,3446,9672,17.431761786600497,46.93961952026468,35.628618693134825
365,5984.264705882579,1289,8224.999999999969,59.84264705882579,82.24999999999969,4088,4333,3129,11550,35.39393939393939,37.515151515151516,27.090909090909093,3983,4904,2663,11550,34.484848484848484,42.458874458874455,23.056277056277054
366,6433.671875,1293,6882.500000000623,64.33671875,68.82500000000623,6415,6547,6448,19410,33.04997424008243,33.7300360638846,33.219989696032975,5866,7971,5573,19410,30.221535291087072,41.06646058732612,28.71200412158681
367,7435.000000000006,1294,30596.590909090984,74.35000000000007,305.96590909090986,161,150,1662,1973,8.160162189559047,7.602635580334516,84.23720223010643,399,1340,234,1973,20.22301064368981,67.91687785098834,11.860111505321845
368,6395.021961932997,1295,6056.318681318388,63.95021961932997,60.56318681318388,3759,4912,2703,11374,33.04905925795674,43.18621417267452,23.764726569368737,3031,4841,3502,11374,26.648496571127133,42.561983471074385,30.78951995779849
369,9925.256222548285,1297,9510.57692307562,99.25256222548285,95.1057692307562,8443,7253,4745,20441,41.30424147546597,35.48260848295094,23.21315004158309,7209,7931,5301,20441,35.267354826084826,38.79947165011497,25.933173523800207
370,2863.1249999998417,1301,4000.9302325582116,28.631249999998417,40.00930232558212,2374,2192,1981,6547,36.26088284710555,33.480983656636624,30.258133496257827,2557,2854,1136,6547,39.056056208950665,43.59248510768291,17.351458683366427
371,5071.25,1302,6057.894736841595,50.7125,60.578947368415946,3721,3655,2915,10291,36.15780779321737,35.51647070255563,28.325721504226998,3158,4809,2324,10291,30.687008065299775,46.73015256048975,22.582839374210476
372,3121.1908110641634,1303,2056.333333333262,31.211908110641634,20.563333333332622,5696,5240,3763,14699,38.75093543778488,35.648683583917276,25.600380978297842,3261,5058,6380,14699,22.18518266548745,34.41050411592626,43.404313218586296
373,3519.3791946311003,1308,2355.0100200400375,35.193791946311,23.550100200400376,4105,3534,2278,9917,41.39356660280327,35.63577694867399,22.97065644852274,2057,4079,3781,9917,20.7421599273974,41.131390541494405,38.1264495311082
374,3590.6295754025778,1309,5067.187499999978,35.90629575402578,50.67187499999978,2927,3197,3276,9400,31.138297872340427,34.01063829787234,34.85106382978723,2245,4337,2818,9400,23.882978723404253,46.13829787234043,29.97872340425532
375,7381.405563690068,1310,5391.483516483105,73.81405563690069,53.91483516483105,4933,5488,3102,13523,36.478592028396065,40.582710936922275,22.938697034681653,2764,4883,5876,13523,20.439251645344967,36.108851586186496,43.451896768468536
376,1936.822916666633,1313,2568.45703125,19.36822916666633,25.6845703125,3337,3177,2722,9236,36.130359462970986,34.3980077955825,29.471632741446513,2905,4192,2139,9236,31.453009961022087,45.387613685578174,23.15937635339974
377,6658.593749999878,1314,3207.3076923073527,66.58593749999878,32.07307692307353,7448,9101,3902,20451,36.41875702899613,44.501491369615174,19.079751601388686,6033,5095,9323,20451,29.499779961860057,24.9132071781331,45.58701286000685
378,6085.212298682622,1315,4424.862637362148,60.85212298682622,44.248626373621484,5638,6187,4147,15972,35.29927372902579,38.736538943150514,25.96418732782369,2563,6308,7101,15972,16.046831955922865,39.49411470072627,44.45905334335086
379,4173.177083333317,1316,3794.7572793776267,41.731770833333165,37.94757279377627,1980,2296,1987,6263,31.614242375858215,36.659747724732554,31.72600989940923,1045,3333,1885,6263,16.685294587258504,53.21730799936133,30.09739741338017
380,5132.1875,1317,5068.604651163233,51.321875,50.68604651163233,5804,6546,4354,16704,34.74616858237548,39.18821839080459,26.06561302681992,4933,5912,5859,16704,29.531848659003828,35.39272030651341,35.075431034482754
381,4722.638888888395,1320,3260.930232558421,47.226388888883946,32.60930232558421,7261,6570,3965,17796,40.80130366374466,36.91840863115306,22.28028770510227,3044,6265,8487,17796,17.10496740840638,35.2045403461452,47.69049224544842
382,2443.6904761906217,1321,3840.2970297027987,24.436904761906217,38.402970297027984,3372,3531,3004,9907,34.03653982032906,35.64146563036237,30.321994549308567,4269,2955,2683,9907,43.090743918441504,29.82739477137378,27.081861310184717
383,3312.864583333377,1322,3341.21756487029,33.12864583333377,33.4121756487029,5484,5103,6918,17505,31.32819194515853,29.15167095115681,39.52013710368466,4885,4303,8317,17505,27.90631248214796,24.581548129105972,47.51213938874607
384,15724.158125914992,1323,16993.26923076859,157.2415812591499,169.9326923076859,4258,3655,2451,10364,41.08452335005789,35.266306445387876,23.649170204554228,3800,3952,2612,10364,36.665380162099574,38.13199536858356,25.202624469316863
385,6033.748169839149,1324,3847.52747252736,60.33748169839149,38.4752747252736,3421,3252,2434,9107,37.56451081585593,35.70879543208521,26.726693752058857,1929,3749,3429,9107,21.1815087295487,41.16613593938728,37.65235533106402
386,5252.929687500004,1326,6728.353511305404,52.529296875000036,67.28353511305404,6346,6302,5348,17996,35.26339186485885,35.018893087352744,29.717715047788396,5096,7044,5856,17996,28.317403867526114,39.142031562569464,32.540564569904426
387,7025.256222547997,1329,6849.31318681284,70.25256222547996,68.4931318681284,4239,4400,2666,11305,37.49668288367979,38.92083149049093,23.582485625829282,3442,4166,3697,11305,30.446704997788586,36.850950906678456,32.70234409553295
